"account_id";"district_id";"frequency";"date";"district_name";"region";"Inhabitants";"Municipalities499";"Municipalities500_1999";"Municipalities2000_9999";"Municipalities10000";"Cities";"Ratio_of_urban _Inh";"Avg_Salary";"Unemploymant_Rate95";"Unemploymant_Rate96";"Enterpreuners";"Commited_Crimes95";"Commited_Crimes96";"All"
3810;43;"Monthly Issuance";950622;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
3811;1;"Monthly Issuance";961026;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3812;72;"Monthly Issuance";950116;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
3813;1;"Monthly Issuance";971009;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3814;74;"Monthly Issuance";951227;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3815;1;"Monthly Issuance";960324;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3816;25;"Monthly Issuance";960421;"Klatovy";"west Bohemia";88757;60;33;3;2;10;61.7;8554;2.47;2.68;113;1822;2218;"ALL"
3817;70;"Monthly Issuance";950210;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
3818;74;"Monthly Issuance";930101;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3819;69;"Monthly Issuance";961111;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
3820;1;"Monthly Issuance";931114;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3821;18;"Monthly Issuance";960418;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
3822;8;"Monthly Issuance";930922;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
3823;74;"Monthly Issuance";950419;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3824;41;"Monthly Issuance";940320;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
3825;7;"Monthly Issuance";931214;"Melnik";"central Bohemia";94725;38;28;1;3;6;63.4;9920;2.26;2.87;130;4289;4846;"ALL"
3826;34;"Monthly Issuance";950305;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190;"ALL"
3827;1;"Monthly Issuance";941004;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3828;44;"Monthly Issuance";970828;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325;"ALL"
3830;56;"Monthly Issuance";970420;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
3832;45;"Monthly Issuance";960122;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122;"ALL"
3833;77;"Monthly Issuance";970713;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
3834;54;"Monthly Issuance";930119;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3835;50;"Monthly Issuance";930316;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
3836;68;"Monthly Issuance";971209;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
3837;48;"Issuance After Transaction";930826;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
3838;3;"Monthly Issuance";940502;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
3839;1;"Monthly Issuance";950221;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3840;76;"Monthly Issuance";940219;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
3841;8;"Monthly Issuance";950122;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
3842;1;"Monthly Issuance";970312;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3843;62;"Monthly Issuance";961002;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
3844;67;"Monthly Issuance";930523;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
3845;48;"Monthly Issuance";950514;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
3846;61;"Monthly Issuance";970427;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
3847;33;"Monthly Issuance";950613;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
3848;20;"Monthly Issuance";960710;"Strakonice";"south Bohemia";70646;94;14;3;1;4;58.4;8547;2.65;3.64;120;1563;1542;"ALL"
3849;75;"Monthly Issuance";941021;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
3850;8;"Monthly Issuance";930809;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
3851;1;"Monthly Issuance";970227;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3852;20;"Monthly Issuance";970914;"Strakonice";"south Bohemia";70646;94;14;3;1;4;58.4;8547;2.65;3.64;120;1563;1542;"ALL"
3854;8;"Monthly Issuance";960418;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
3855;33;"Monthly Issuance";950904;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
3856;45;"Monthly Issuance";961203;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122;"ALL"
3857;54;"Monthly Issuance";971022;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3858;2;"Monthly Issuance";951214;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
3859;53;"Monthly Issuance";960423;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
3860;4;"Monthly Issuance";941011;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892;"ALL"
3861;2;"Monthly Issuance";970130;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
3862;1;"Monthly Issuance";961123;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3863;15;"Monthly Issuance";930914;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
3864;33;"Monthly Issuance";960701;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
3865;50;"Monthly Issuance";950209;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
3866;60;"Monthly Issuance";950905;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252;"ALL"
3867;1;"Monthly Issuance";970719;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3868;43;"Monthly Issuance";930821;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
3869;72;"Monthly Issuance";940913;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
3870;38;"Monthly Issuance";970108;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
3871;26;"Monthly Issuance";930108;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261;"ALL"
3872;25;"Monthly Issuance";970521;"Klatovy";"west Bohemia";88757;60;33;3;2;10;61.7;8554;2.47;2.68;113;1822;2218;"ALL"
3874;51;"Monthly Issuance";950602;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
3875;44;"Monthly Issuance";971018;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325;"ALL"
3876;69;"Monthly Issuance";940213;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
3877;59;"Monthly Issuance";961022;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305;"ALL"
3878;23;"Monthly Issuance";941007;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
3880;3;"Monthly Issuance";960728;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
3881;21;"Monthly Issuance";960304;"Tabor";"south Bohemia";103347;87;16;7;1;7;67.0;9104;1.51;2.07;123;2299;2354;"ALL"
3882;10;"Monthly Issuance";930709;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
3883;72;"Monthly Issuance";930315;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
3884;1;"Monthly Issuance";961114;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3885;51;"Monthly Issuance";970401;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
3886;1;"Monthly Issuance";940220;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3887;62;"Monthly Issuance";960508;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
3888;39;"Monthly Issuance";930527;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
3889;16;"Monthly Issuance";970703;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
3890;50;"Monthly Issuance";960210;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
3891;1;"Monthly Issuance";930818;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3892;43;"Monthly Issuance";931025;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
3893;42;"Monthly Issuance";961213;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
3894;52;"Monthly Issuance";960925;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
3895;27;"Monthly Issuance";950714;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127;"ALL"
3896;45;"Monthly Issuance";950817;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122;"ALL"
3897;13;"Monthly Issuance";970416;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875;"ALL"
3898;70;"Monthly Issuance";940207;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
3899;22;"Monthly Issuance";960625;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
3901;12;"Monthly Issuance";970830;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868;"ALL"
3902;1;"Monthly Issuance";950808;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3903;58;"Monthly Issuance";941219;"Jihlava";"south Moravia";109164;98;16;6;1;4;63.6;8757;3.38;3.95;96;2212;2471;"ALL"
3904;18;"Monthly Issuance";961005;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
3905;54;"Issuance After Transaction";970528;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3906;52;"Monthly Issuance";970708;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
3907;37;"Monthly Issuance";960418;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;4.46;5.39;123;4147;4166;"ALL"
3908;13;"Monthly Issuance";970116;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875;"ALL"
3909;1;"Monthly Issuance";930114;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3910;10;"Monthly Issuance";970119;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
3911;32;"Monthly Issuance";971216;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
3912;2;"Monthly Issuance";940504;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
3913;23;"Monthly Issuance";961004;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
3914;33;"Monthly Issuance";950905;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
3915;65;"Monthly Issuance";930402;"Znojmo";"south Moravia";114200;101;41;4;1;4;43.7;8403;5.74;5.72;105;2157;2718;"ALL"
3916;8;"Monthly Issuance";970928;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
3917;1;"Monthly Issuance";960330;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3918;53;"Monthly Issuance";931209;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
3919;34;"Monthly Issuance";971018;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190;"ALL"
3920;74;"Monthly Issuance";930901;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3921;18;"Monthly Issuance";940717;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
3922;68;"Monthly Issuance";971022;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
3923;52;"Monthly Issuance";930330;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
3924;70;"Monthly Issuance";960224;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
3925;1;"Monthly Issuance";950905;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3926;72;"Monthly Issuance";940911;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
3927;56;"Monthly Issuance";931022;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
3928;24;"Monthly Issuance";960508;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
3930;37;"Monthly Issuance";950425;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;4.46;5.39;123;4147;4166;"ALL"
3931;28;"Monthly Issuance";960205;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;1.62;2.01;112;1580;1525;"ALL"
3932;74;"Monthly Issuance";960725;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3933;61;"Monthly Issuance";960211;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
3934;6;"Monthly Issuance";971223;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
3935;23;"Monthly Issuance";930308;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
3936;39;"Monthly Issuance";950504;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
3937;76;"Monthly Issuance";960110;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
3938;57;"Monthly Issuance";931117;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
3939;70;"Monthly Issuance";930708;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
3940;35;"Weekly Issuance";950507;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
3941;7;"Monthly Issuance";961226;"Melnik";"central Bohemia";94725;38;28;1;3;6;63.4;9920;2.26;2.87;130;4289;4846;"ALL"
3942;27;"Weekly Issuance";960510;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127;"ALL"
3943;71;"Monthly Issuance";960306;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
3944;22;"Monthly Issuance";951008;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
3945;50;"Monthly Issuance";951107;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
3946;70;"Monthly Issuance";960716;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
3947;76;"Monthly Issuance";960123;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
3948;1;"Monthly Issuance";931109;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3949;54;"Monthly Issuance";960111;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3950;48;"Monthly Issuance";970901;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
3951;22;"Monthly Issuance";970602;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
3952;26;"Monthly Issuance";960308;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261;"ALL"
3953;1;"Monthly Issuance";970616;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3954;22;"Monthly Issuance";930625;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
3955;64;"Monthly Issuance";930714;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
3956;6;"Monthly Issuance";961028;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
3957;33;"Weekly Issuance";960613;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
3958;59;"Monthly Issuance";971228;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305;"ALL"
3959;1;"Weekly Issuance";970215;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3960;64;"Monthly Issuance";930206;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
3961;52;"Monthly Issuance";970124;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
3962;54;"Monthly Issuance";961213;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3963;9;"Monthly Issuance";971027;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487;"ALL"
3964;25;"Monthly Issuance";970125;"Klatovy";"west Bohemia";88757;60;33;3;2;10;61.7;8554;2.47;2.68;113;1822;2218;"ALL"
3965;31;"Monthly Issuance";930504;"Tachov";"west Bohemia";51313;34;12;3;1;4;59.2;8930;3.52;4.2;108;1328;1452;"ALL"
3966;42;"Monthly Issuance";960109;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
3967;54;"Monthly Issuance";960922;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3968;36;"Monthly Issuance";960101;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;3.33;4.28;131;5796;6132;"ALL"
3969;39;"Monthly Issuance";930620;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
3970;24;"Monthly Issuance";951128;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
3971;75;"Monthly Issuance";970313;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
3972;51;"Monthly Issuance";931011;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
3973;20;"Monthly Issuance";951127;"Strakonice";"south Bohemia";70646;94;14;3;1;4;58.4;8547;2.65;3.64;120;1563;1542;"ALL"
3974;55;"Monthly Issuance";960308;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894;"ALL"
3975;20;"Monthly Issuance";941002;"Strakonice";"south Bohemia";70646;94;14;3;1;4;58.4;8547;2.65;3.64;120;1563;1542;"ALL"
3976;74;"Monthly Issuance";960415;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
3977;7;"Monthly Issuance";930925;"Melnik";"central Bohemia";94725;38;28;1;3;6;63.4;9920;2.26;2.87;130;4289;4846;"ALL"
3978;59;"Monthly Issuance";950218;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305;"ALL"
3979;37;"Monthly Issuance";960214;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;4.46;5.39;123;4147;4166;"ALL"
3980;75;"Monthly Issuance";930403;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
3981;23;"Monthly Issuance";950115;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
3982;26;"Monthly Issuance";930727;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261;"ALL"
3983;67;"Monthly Issuance";930204;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
3984;51;"Monthly Issuance";961214;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
3985;1;"Monthly Issuance";970713;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3986;19;"Monthly Issuance";970620;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099;"ALL"
3987;25;"Monthly Issuance";970914;"Klatovy";"west Bohemia";88757;60;33;3;2;10;61.7;8554;2.47;2.68;113;1822;2218;"ALL"
3988;23;"Monthly Issuance";970504;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
3989;19;"Monthly Issuance";950311;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099;"ALL"
3990;77;"Monthly Issuance";970204;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
3991;1;"Monthly Issuance";961228;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3992;43;"Monthly Issuance";971216;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
3993;54;"Monthly Issuance";960124;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
3994;15;"Monthly Issuance";960314;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
3995;12;"Monthly Issuance";950827;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868;"ALL"
3996;1;"Monthly Issuance";970622;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
3997;62;"Monthly Issuance";940113;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
3998;2;"Monthly Issuance";960420;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
