"account_id";"district_id";"frequency";"date";"district_name";"region";"Inhabitants";"Municipalities499";"Municipalities500_1999";"Municipalities2000_9999";"Municipalities10000";"Cities";"Ratio_of_urban _Inh";"Avg_Salary";"Unemploymant_Rate95";"Unemploymant_Rate96";"Enterpreuners";"Commited_Crimes95";"Commited_Crimes96"
4408;71;"Weekly Issuance";940411;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595
4413;74;"Weekly Issuance";940115;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347
4414;24;"Monthly Issuance";930910;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273
4415;73;"Monthly Issuance";950705;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433
4416;14;"Monthly Issuance";940212;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295
4418;66;"Monthly Issuance";940209;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
4423;39;"Monthly Issuance";950426;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743
4424;48;"Monthly Issuance";960129;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717
4427;32;"Monthly Issuance";930607;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505
4434;41;"Monthly Issuance";941209;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471
4437;40;"Monthly Issuance";930924;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872
4438;48;"Monthly Issuance";960804;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717
4439;30;"Monthly Issuance";951225;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804
4442;54;"Monthly Issuance";960808;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
4445;47;"Monthly Issuance";970807;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410
4447;62;"Monthly Issuance";960616;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906
4448;60;"Monthly Issuance";930602;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252
4454;63;"Monthly Issuance";961221;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460
4456;14;"Monthly Issuance";960903;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295
4458;60;"Monthly Issuance";960423;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252
4462;73;"Weekly Issuance";951227;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433
4463;67;"Monthly Issuance";930903;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079
4467;17;"Weekly Issuance";970413;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181
4470;16;"Monthly Issuance";931101;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913
4471;4;"Weekly Issuance";970609;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892
4473;45;"Monthly Issuance";951009;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122
4475;72;"Monthly Issuance";970416;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
4476;24;"Monthly Issuance";941110;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273
4478;70;"Monthly Issuance";930723;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
4480;58;"Monthly Issuance";960819;"Jihlava";"south Moravia";109164;98;16;6;1;4;63.6;8757;3.38;3.95;96;2212;2471
4484;54;"Monthly Issuance";930203;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
4488;33;"Monthly Issuance";960424;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859
4493;61;"Issuance After Transaction";961015;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059
4503;50;"Monthly Issuance";950103;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134
4511;33;"Monthly Issuance";930926;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859
4514;69;"Monthly Issuance";931218;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358
4519;8;"Monthly Issuance";940608;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987
4526;63;"Monthly Issuance";931129;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460
4527;9;"Monthly Issuance";970601;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487
4533;68;"Monthly Issuance";970803;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887
4534;63;"Monthly Issuance";970118;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460
4537;53;"Weekly Issuance";960718;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903
4538;70;"Monthly Issuance";950507;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
4543;33;"Monthly Issuance";931008;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859
4550;56;"Monthly Issuance";970206;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158
4576;27;"Monthly Issuance";930605;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127
4580;9;"Monthly Issuance";940827;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487
4585;27;"Monthly Issuance";960608;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127
4588;12;"Monthly Issuance";960827;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868
4589;4;"Monthly Issuance";950522;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892
4596;74;"Monthly Issuance";930309;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347
4616;1;"Monthly Issuance";970924;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
4618;3;"Monthly Issuance";960721;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813
4626;9;"Monthly Issuance";960615;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487
4631;77;"Issuance After Transaction";961212;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590
4650;4;"Monthly Issuance";951015;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892
4659;56;"Monthly Issuance";931008;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158
4660;63;"Monthly Issuance";970103;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460
4681;70;"Monthly Issuance";950808;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
4715;8;"Monthly Issuance";961028;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987
4725;73;"Monthly Issuance";970414;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433
4727;2;"Monthly Issuance";950213;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674
4729;66;"Monthly Issuance";970523;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
4743;64;"Monthly Issuance";930505;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265
4746;54;"Monthly Issuance";970221;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
4753;1;"Monthly Issuance";961107;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
4768;39;"Monthly Issuance";960617;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743
4774;66;"Monthly Issuance";940114;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
4784;46;"Monthly Issuance";970808;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618
4794;72;"Monthly Issuance";961218;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
4803;26;"Monthly Issuance";960608;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261
4825;15;"Monthly Issuance";940604;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
4851;52;"Monthly Issuance";960204;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799
4852;47;"Monthly Issuance";950413;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410
4858;67;"Monthly Issuance";970621;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079
4863;5;"Monthly Issuance";960312;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040
4894;14;"Monthly Issuance";930620;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295
4907;42;"Monthly Issuance";940206;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668
4937;12;"Monthly Issuance";930220;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868
4948;43;"Monthly Issuance";950729;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891
4949;33;"Monthly Issuance";961014;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859
4969;60;"Weekly Issuance";960819;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252
4981;54;"Monthly Issuance";960122;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
4994;1;"Weekly Issuance";960111;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
4995;20;"Weekly Issuance";940801;"Strakonice";"south Bohemia";70646;94;14;3;1;4;58.4;8547;2.65;3.64;120;1563;1542
4999;1;"Monthly Issuance";960212;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5001;53;"Monthly Issuance";951215;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903
5011;31;"Monthly Issuance";930825;"Tachov";"west Bohemia";51313;34;12;3;1;4;59.2;8930;3.52;4.2;108;1328;1452
5024;70;"Monthly Issuance";950820;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
5033;54;"Monthly Issuance";950803;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
5063;43;"Monthly Issuance";951011;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891
5065;66;"Monthly Issuance";930124;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
5066;13;"Weekly Issuance";950827;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875
5072;6;"Monthly Issuance";960412;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120
5092;74;"Monthly Issuance";931221;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347
5118;72;"Monthly Issuance";950805;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
5120;1;"Monthly Issuance";930621;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5125;1;"Monthly Issuance";950914;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5126;58;"Monthly Issuance";950403;"Jihlava";"south Moravia";109164;98;16;6;1;4;63.6;8757;3.38;3.95;96;2212;2471
5129;68;"Monthly Issuance";930608;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887
5133;68;"Weekly Issuance";961208;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887
5164;5;"Monthly Issuance";970513;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040
5180;54;"Monthly Issuance";970224;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
5181;75;"Monthly Issuance";960203;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505
5194;1;"Issuance After Transaction";950505;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5196;13;"Weekly Issuance";970629;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875
5213;1;"Monthly Issuance";950818;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5215;55;"Monthly Issuance";930701;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894
5228;77;"Issuance After Transaction";930623;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590
5250;8;"Weekly Issuance";960720;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987
5256;72;"Issuance After Transaction";931025;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
5263;64;"Monthly Issuance";950714;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265
5267;4;"Monthly Issuance";960112;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892
5269;49;"Monthly Issuance";960704;"Semily";"east Bohemia";75685;31;28;5;1;9;60.8;8208;1.89;2.26;155;1660;2123
5270;44;"Monthly Issuance";930113;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325
5283;15;"Monthly Issuance";970918;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
5290;34;"Monthly Issuance";970721;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190
5305;47;"Monthly Issuance";960916;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410
5313;40;"Monthly Issuance";930429;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872
5317;28;"Monthly Issuance";961020;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;1.62;2.01;112;1580;1525
5343;64;"Monthly Issuance";930608;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265
5357;70;"Monthly Issuance";941218;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
5358;4;"Monthly Issuance";950518;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892
5362;76;"Weekly Issuance";960906;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807
5366;70;"Monthly Issuance";930809;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
5369;54;"Monthly Issuance";930225;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
5372;48;"Monthly Issuance";930508;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717
5385;44;"Weekly Issuance";930521;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325
5387;1;"Monthly Issuance";931005;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5395;47;"Monthly Issuance";960426;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410
5422;66;"Monthly Issuance";941022;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
5423;15;"Monthly Issuance";930502;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
5428;24;"Monthly Issuance";930414;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273
5429;71;"Monthly Issuance";950922;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595
5442;34;"Monthly Issuance";930322;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190
5445;72;"Monthly Issuance";970219;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
5472;1;"Monthly Issuance";930504;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5477;57;"Monthly Issuance";951217;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651
5481;52;"Monthly Issuance";930816;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799
5483;13;"Monthly Issuance";930328;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875
5505;1;"Monthly Issuance";960426;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5541;43;"Monthly Issuance";950324;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891
5546;43;"Monthly Issuance";930528;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891
5572;15;"Monthly Issuance";970811;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
5574;13;"Weekly Issuance";940714;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875
5591;9;"Monthly Issuance";960316;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487
5593;15;"Monthly Issuance";960227;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
5602;19;"Issuance After Transaction";960710;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099
5622;70;"Monthly Issuance";930208;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
5628;61;"Monthly Issuance";940617;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059
5632;5;"Weekly Issuance";941115;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040
5648;59;"Monthly Issuance";970613;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305
5650;10;"Issuance After Transaction";950108;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316
5661;53;"Monthly Issuance";951220;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903
5692;66;"Monthly Issuance";960225;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103
5698;1;"Monthly Issuance";970904;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5700;42;"Monthly Issuance";930720;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668
5708;64;"Weekly Issuance";971012;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265
5724;14;"Issuance After Transaction";950419;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295
5726;17;"Issuance After Transaction";960419;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181
5735;52;"Monthly Issuance";950125;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799
5740;43;"Monthly Issuance";930416;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891
5742;74;"Issuance After Transaction";950705;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347
5758;44;"Monthly Issuance";970728;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325
5767;72;"Monthly Issuance";930616;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208
5774;1;"Monthly Issuance";950608;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
5794;70;"Monthly Issuance";950714;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108
5817;77;"Issuance After Transaction";961210;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590
5837;5;"Monthly Issuance";960718;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040
5868;44;"Monthly Issuance";930202;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325
5870;75;"Monthly Issuance";970917;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505
5878;76;"Monthly Issuance";961119;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807
5891;54;"Monthly Issuance";930125;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
5912;45;"Monthly Issuance";961025;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122
5927;15;"Monthly Issuance";931126;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879
5944;27;"Monthly Issuance";970606;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127
5952;50;"Monthly Issuance";930907;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134
5984;11;"Monthly Issuance";931111;"Praha - zapad";"central Bohemia";75637;35;36;9;0;7;36.5;9622;0.45;0.59;154;3475;3529
5991;1;"Monthly Issuance";931121;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
6030;47;"Monthly Issuance";930824;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410
6034;6;"Weekly Issuance";930319;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120
6040;1;"Monthly Issuance";930422;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
6051;56;"Monthly Issuance";930828;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158
6061;1;"Monthly Issuance";970308;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
6062;24;"Monthly Issuance";960828;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273
6064;49;"Monthly Issuance";970111;"Semily";"east Bohemia";75685;31;28;5;1;9;60.8;8208;1.89;2.26;155;1660;2123
6075;19;"Monthly Issuance";960915;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099
6083;6;"Weekly Issuance";960919;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120
6097;29;"Monthly Issuance";970615;"Rokycany";"west Bohemia";45714;52;10;5;1;6;55.6;8843;2.82;3.6;113;818;888
6118;1;"Weekly Issuance";940307;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107
6138;54;"Monthly Issuance";970122;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696
6148;74;"Monthly Issuance";931227;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347
6157;34;"Monthly Issuance";961111;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190
